EquipmentItem_Item_DeathMetal,"(Id=0000000000000000000000000000009D,LegacyId=157)",Death Metal,"(TagName=""Equipment.Type.Item.Active"")","(GameplayTags=((TagName=""ItemStore.Filter.Active""),(TagName=""ItemStore.Filter.Stat.PhysicalPower""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Stat.CriticalStrikeChance""),(TagName=""ItemStore.Filter.Stat.AttackSpeed""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid""),(TagName=""ItemStore.Category.Offensive""),(TagName=""ItemStore.Category.Tier3"")))","Active: You and allied gods within 6.4m gain 10 + 1*Level Strength, 15 + 2*Level Intelligence, and 20% Attack Speed for 6s. Cooldown: 60s.","((StatTag=(TagName=""Character.Stat.PhysicalPower""),Value=40.000000),(StatTag=(TagName=""Character.Stat.MagicalPower""),Value=45.000000),(StatTag=(TagName=""Character.Stat.CritChance""),Value=20.000000))"
EquipmentItem_Item_DemonicGrip,"(Id=00000000000000000000000000000782,LegacyId=1922)",Demonic Grip,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.AttackSpeed""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Stat.Penetration""),(TagName=""ItemStore.Category.Offensive"")))","Passive: When you damage an enemy god or jungle boss with a basic attack, gain the Piercing effect, granting you 7.5% Penetration for 4s. Stacks up to 4 times.","((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=55.000000),(StatTag=(TagName=""Character.Stat.AttackSpeedPercent""),Value=25.000000))"
EquipmentItem_Item_DevourersGauntlet,"(Id=00000000000000000000000000000763,LegacyId=1891)",Devourer's Gauntlet,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.PhysicalPower""),(TagName=""ItemStore.Filter.Stat.LifeSteal""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Carry.STR""),(TagName=""ItemStore.Filter.Role.Mid.STR""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.Filter.Stat.Penetration""),(TagName=""ItemStore.Category.Offensive"")))","Passive: You permanently gain 0.3 Strength, and 0.10% Lifesteal per Stack, and receive 1 Stack per 600 Damage Dealt to minions and Jungle Monsters, with damage to Gods counting double. At 50 stacks this item Evolves, gaining 10 Penetration.","((StatTag=(TagName=""Character.Stat.PhysicalPower""),Value=30.000000),(StatTag=(TagName=""Character.Stat.LifeStealPercent""),Value=10.000000))"
EquipmentItem_Item_DivineRuin,"(Id=0000000000000000000000000000009E,LegacyId=158)",Divine Ruin,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.HealingReduction""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Category.Offensive""),(TagName=""ItemStore.Filter.Stat.Penetration"")))",Passive: Enemy gods hit by your basic attacks or abilities have 40% reduced healing for 4s.,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=80.000000),(StatTag=(TagName=""Character.Stat.MagicalPenetrationPercent""),Value=5.000000))"
EquipmentItem_Item_Dominance,"(Id=00000000000000000000000000000E57,LegacyId=3671)",Dominance,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.AttackSpeed""),(TagName=""ItemStore.Filter.Stat.PhysicalPower""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid""),(TagName=""ItemStore.Filter.Role.Carry.STR""),(TagName=""ItemStore.Category.Offensive""),(TagName=""ItemStore.Filter.Role.Jungle.STR"")))",Passive: Your basic attacks Deal bonus damage as if your target had 20% less Protections.,"((StatTag=(TagName=""Character.Stat.PhysicalPower""),Value=50.000000),(StatTag=(TagName=""Character.Stat.MaxMana""),Value=200.000000),(StatTag=(TagName=""Character.Stat.ManaPerTime""),Value=4.000000),(StatTag=(TagName=""Character.Stat.AttackSpeedPercent""),Value=15.000000))"
EquipmentItem_Item_DoomOrb,"(Id=0000000000000000000000000000078C,LegacyId=1932)",Doom Orb,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Stat.Mana""),(TagName=""ItemStore.Filter.Stat.ManaRegen""),(TagName=""ItemStore.Filter.Stat.Penetration""),(TagName=""ItemStore.Category.Offensive"")))","PASSIVE: Killing or assisting an enemy minion provides you with 1 stack, granting 1% Movement Speed and 4 Intelligence per stack. Stacks last for 15s and stack up to 5 times. Enemy gods provide 5 stacks.","((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=75.000000),(StatTag=(TagName=""Character.Stat.MaxMana""),Value=150.000000),(StatTag=(TagName=""Character.Stat.ManaPerTime""),Value=2.000000),(StatTag=(TagName=""Character.Stat.MagicalPenetrationPercent""),Value=10.000000))"
EquipmentItem_Item_DreamersIdol,"(Id=000000000000000000000000000000DE,LegacyId=222)",Dreamer's Idol,"(TagName=""Equipment.Type.Item.Active"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Active""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Category.Offensive"")))",Active: You gain 25% increased Intelligence and become Displacement Immune for 10s. Cooldown: 120s.,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=140.000000))"
EquipmentItem_Item_DruidClub,"(Id=00000000000000000000000000000000,LegacyId=-1)",Druid Club,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier2""),(TagName=""ItemStore.Filter.Stat.PhysicalPower""),(TagName=""ItemStore.Filter.Stat.ManaRegen""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier2"")))",,"((StatTag=(TagName=""Character.Stat.PhysicalPower""),Value=25.000000),(StatTag=(TagName=""Character.Stat.ManaPerTime""),Value=2.000000))"
EquipmentItem_Item_EldritchOrb,"(Id=000000000000000000000000000000EA,LegacyId=234)",Rod of Tahuti,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Filter.Stat.Mana""),(TagName=""ItemStore.Filter.Stat.ManaRegen""),(TagName=""ItemStore.Filter.Stat.Penetration""),(TagName=""ItemStore.Category.Offensive"")))",Passive: Gain additional Intelligence equal to 20% of your Intelligence from items.,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=70.000000),(StatTag=(TagName=""Character.Stat.MaxMana""),Value=250.000000),(StatTag=(TagName=""Character.Stat.ManaPerTime""),Value=2.000000),(StatTag=(TagName=""Character.Stat.MagicalPenetrationPercent""),Value=10.000000))"
EquipmentItem_Item_ElixirOfIntelligence,"(Id=000000000000000000000000000000E6,LegacyId=230)",Elixir of Intelligence,"(TagName=""Equipment.Type.Consumable"")","(GameplayTags=((TagName=""ItemStore.Category.Consumable""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid""),(TagName=""ItemStore.Filter.Role.Carry.STR""),(TagName=""ItemStore.Filter.Role.Jungle.STR""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Filter.Role.Mid.STR""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Solo.STR""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Role.Support""),(TagName=""ItemStore.Filter.Consumable"")))","Active: Item is Consumed, then gain 120 Intelligence permanently. These can stack.",
EquipmentItem_Item_ElixirOfStrength,"(Id=000000000000000000000000000000E5,LegacyId=229)",Elixir of Strength,"(TagName=""Equipment.Type.Consumable"")","(GameplayTags=((TagName=""ItemStore.Category.Consumable""),(TagName=""ItemStore.Filter.Role.Support""),(TagName=""ItemStore.Filter.Role.Solo.STR""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Role.Mid.STR""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.STR""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Filter.Role.Carry.STR""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid""),(TagName=""ItemStore.Filter.Consumable"")))","Active: Item is Consumed, then gain 75 Strength permanently. These can stack.",
EquipmentItem_Item_EngravedGuard,"(Id=00000000000000000000000000000773,LegacyId=1907)",Engraved Guard,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Filter.Stat.PhysicalProtection""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.Category.Tier2""),(TagName=""ItemStore.Filter.Stat.MagicalProtection"")))",,"((StatTag=(TagName=""Character.Stat.PhysicalProtection""),Value=12.000000),(StatTag=(TagName=""Character.Stat.MagicalProtection""),Value=12.000000))"
EquipmentItem_Item_ErosBow,"(Id=00000000000000000000000000000E0B,LegacyId=3595)",Eros' Bow,"(TagName=""Equipment.Type.Item.Active"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Active""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Stat.Health""),(TagName=""ItemStore.Category.Offensive""),(TagName=""ItemStore.Filter.Stat.AttackSpeed"")))","Active: Mark an ally god. Each Basic Attack that hits an enemy heals the marked god for 2% of your Maximum Health, once per Basic Attack. Only one ally can be marked at a time. Cooldown: 1s.","((StatTag=(TagName=""Character.Stat.MagicalPower""),bEnabled=False,Value=35.000000),(StatTag=(TagName=""Character.Stat.MaxHealth""),Value=300.000000),(StatTag=(TagName=""Character.Stat.HealthPerTime""),bEnabled=False,Value=3.000000),(StatTag=(TagName=""Character.Stat.AttackSpeedPercent""),Value=30.000000))"
EquipmentItem_Item_ErosBow_Listener,"(Id=00000000000000000000000000000000,LegacyId=-1)",Eros' Bow,"(TagName=""Equipment.Type.Listener"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Active""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Stat.Health""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Category.Offensive""),(TagName=""ItemStore.Filter.Stat.HealthRegen"")))",,
EquipmentItem_Item_EvilEye,"(Id=0000000000000000000000000000009F,LegacyId=159)",Evil Eye,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Category.Tier2""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier2""),(TagName=""ItemStore.Filter.Stat.Penetration"")))",,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=25.000000),(StatTag=(TagName=""Character.Stat.PhysicalPenetrationPercent""),Value=5.000000))"
EquipmentItem_Item_EyeOfProvidence,"(Id=000000000000000000000000000000E1,LegacyId=225)",Eye of Providence,"(TagName=""Equipment.Type.Item.Active"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.Health""),(TagName=""ItemStore.Filter.Stat.MagicalProtection""),(TagName=""ItemStore.Filter.Stat.PhysicalProtection""),(TagName=""ItemStore.Filter.Active""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Support""),(TagName=""ItemStore.Category.Defensive"")))",Passive: Gain an additional 50 Gold when destroying a ward that provides gold.,
,,,,,,
Active: Create a ward that Reveals enemies and enemy wards within 10.4m. Lasts for 120s or until killed. Cooldown: 60s.,"((StatTag=(TagName=""Character.Stat.PhysicalProtection""),Value=25.000000),(StatTag=(TagName=""Character.Stat.MagicalProtection""),Value=25.000000),(StatTag=(TagName=""Character.Stat.MaxHealth""),Value=300.000000))",,,,,
EquipmentItem_Item_EyeOfTheStorm,"(Id=000000000000000000000000000000A1,LegacyId=161)",Eye of the Storm,"(TagName=""Equipment.Type.Item.Active"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.PhysicalPower""),(TagName=""ItemStore.Filter.Stat.PhysicalProtection""),(TagName=""ItemStore.Filter.Stat.MagicalProtection""),(TagName=""ItemStore.Filter.Stat.Health""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Solo.STR""),(TagName=""ItemStore.Category.Hybrid""),(TagName=""ItemStore.Filter.Active"")))","Active: Toggle to Vortex enemies around you toward you, damaging you for 3% of your Max Health as Magical Damage per second while active. Automatically deactivates at 200 Health remaining.","((StatTag=(TagName=""Character.Stat.PhysicalPower""),Value=30.000000),(StatTag=(TagName=""Character.Stat.PhysicalProtection""),Value=20.000000),(StatTag=(TagName=""Character.Stat.MagicalProtection""),Value=20.000000),(StatTag=(TagName=""Character.Stat.MaxHealth""),Value=150.000000))"
EquipmentItem_Item_FencersBuckler,"(Id=00000000000000000000000000000E0C,LegacyId=3596)",Fencer's Buckler,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier2""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.Filter.Stat.AttackSpeed""),(TagName=""ItemStore.Filter.Stat.PhysicalProtection""),(TagName=""ItemStore.ItemTier.Tier2"")))",,"((StatTag=(TagName=""Character.Stat.PhysicalProtection""),Value=10.000000),(StatTag=(TagName=""Character.Stat.AttackSpeedPercent""),Value=10.000000))"
EquipmentItem_Item_FlamingPearl,"(Id=000000000000000000000000000000A0,LegacyId=160)",Flaming Pearl,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier2""),(TagName=""ItemStore.Filter.Stat.Health""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier2"")))",,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=25.000000),(StatTag=(TagName=""Character.Stat.MaxHealth""),Value=100.000000))"
EquipmentItem_Item_FrostruneHammer,"(Id=00000000000000000000000000000000,LegacyId=-1)",Frostrune Hammer,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Filter.Stat.PhysicalPower""),(TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.MagicalProtection""),(TagName=""ItemStore.Filter.Stat.Health""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3"")))",PASSIVE - Enemy gods damaged by your basic attacks are slowed by 15% for 2 seconds.,"((StatTag=(TagName=""Character.Stat.PhysicalPower""),Value=20.000000),(StatTag=(TagName=""Character.Stat.MagicalProtection""),Value=50.000000),(StatTag=(TagName=""Character.Stat.MaxHealth""),Value=200.000000))"
EquipmentItem_Item_Gem,"(Id=000000000000000000000000000000A2,LegacyId=162)",Gem,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier1""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier1""),(TagName=""ItemStore.Category.StartingLoadout""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Solo.INT"")))",,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=15.000000))"
EquipmentItem_Item_GemOfFocus,"(Id=000000000000000000000000000000A3,LegacyId=163)",Gem of Focus,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Stat.MovementSpeed""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.Filter.Stat.CooldownReduction""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Category.Offensive""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid"")))",Passive: Every time you activate an ability that costs mana you gain 15 Intelligence and 3% Movement Speed for 10s. Stacks up to 3 times.,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=40.000000),(StatTag=(TagName=""Character.Stat.CooldownReductionPercent""),Value=15.000000))"
EquipmentItem_Item_GemOfIsolation,"(Id=000000000000000000000000000000A4,LegacyId=164)",Gem of Isolation,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Stat.Health""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Category.Hybrid"")))",Passive: Enemy gods hit by your abilities are affected by a 15% Slow for 2s.,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=50.000000),(StatTag=(TagName=""Character.Stat.MaxHealth""),Value=350.000000))"
EquipmentItem_Item_GenjisGuard,"(Id=00000000000000000000000000000785,LegacyId=1925)",Genji's Guard,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Filter.Stat.MagicalProtection""),(TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Support""),(TagName=""ItemStore.Filter.Role.Solo.STR""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Stat.CooldownReduction""),(TagName=""ItemStore.Category.Defensive""),(TagName=""ItemStore.Filter.Stat.Mana""),(TagName=""ItemStore.Filter.Stat.ManaRegen"")))",Passive: When you take Magical Damage from Abilities your cooldowns are reduced by 3s. This can only occur once every 45s.,"((StatTag=(TagName=""Character.Stat.MagicalProtection""),Value=45.000000),(StatTag=(TagName=""Character.Stat.MaxMana""),Value=300.000000),(StatTag=(TagName=""Character.Stat.ManaPerTime""),Value=5.000000),(StatTag=(TagName=""Character.Stat.CooldownReductionPercent""),Value=10.000000))"
EquipmentItem_Item_GladiatorsGreathammer,"(Id=00000000000000000000000000000000,LegacyId=-1)",Gladiator's Greathammer,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Filter.Stat.Health""),(TagName=""ItemStore.Filter.Stat.PhysicalPower""),(TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3"")))",Passive - you gain 1 Additional Strength for each 10 Physical or Magical Protections you have,"((StatTag=(TagName=""Character.Stat.PhysicalPower""),Value=40.000000),(StatTag=(TagName=""Character.Stat.MaxHealth""),Value=300.000000))"
EquipmentItem_Item_GloriousPridwen,"(Id=00000000000000000000000000000789,LegacyId=1929)",Glorious Pridwen,"(TagName=""Equipment.Type.Item.Active"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Stat.PhysicalProtection""),(TagName=""ItemStore.Filter.Stat.MagicalProtection""),(TagName=""ItemStore.Filter.Stat.CooldownReduction""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Role.Solo.STR""),(TagName=""ItemStore.Filter.Role.Support""),(TagName=""ItemStore.Filter.Active""),(TagName=""ItemStore.Category.Defensive"")))","Active: Create an explosion dealing 55% of your Protections as Magical Damage and slowing targets by 25% for 3s in a 4.8m radius. Then you gain a Shield equal to 80% of your Protections for 5s. When destroyed, by timing out or being depleted, you explode again. Cooldown: 45s.","((StatTag=(TagName=""Character.Stat.PhysicalProtection""),Value=25.000000),(StatTag=(TagName=""Character.Stat.MagicalProtection""),Value=25.000000),(StatTag=(TagName=""Character.Stat.CooldownReductionPercent""),Value=20.000000))"
EquipmentItem_Item_HandOfTheAbyss,"(Id=000000000000000000000000000000E7,LegacyId=231)",Bracer of The Abyss,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.Filter.Stat.AttackSpeed""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid""),(TagName=""ItemStore.Category.Offensive"")))",Passive: When you hit an enemy god or jungle boss with an ability or basic attack you gain 10 Basic Attack Damage for 10s. Stacks up to 6 times.,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=60.000000),(StatTag=(TagName=""Character.Stat.AttackSpeedPercent""),Value=30.000000))"
EquipmentItem_Item_HealthChalice,"(Id=0000000000000000000000000000076F,LegacyId=1903)",Health Chalice,"(TagName=""Equipment.Type.Consumable"")","(GameplayTags=((TagName=""ItemStore.Category.Consumable""),(TagName=""ItemStore.Filter.Role.Support""),(TagName=""ItemStore.Filter.Role.Solo.STR""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Role.Mid.STR""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.STR""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Filter.Role.Carry.STR""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid""),(TagName=""ItemStore.Filter.Consumable""),(TagName=""ItemStore.Filter.NoResaleValue""),(TagName=""ItemStore.Filter.Role.Recommended"")))",Active: Consume a charge to heal 15 health per second for 14 seconds. Starts with 3 charges. Charges are replenished when you return to base.,
EquipmentItem_Item_HealthPotion,"(Id=000000000000000000000000000000D8,LegacyId=216)",Health Potion,"(TagName=""Equipment.Type.Consumable"")","(GameplayTags=((TagName=""ItemStore.Category.Consumable""),(TagName=""ItemStore.Filter.Role.Support""),(TagName=""ItemStore.Filter.Role.Solo.STR""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Role.Mid.STR""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.STR""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Filter.Role.Carry.STR""),(TagName=""ItemStore.Filter.Role.Carry.Hybrid""),(TagName=""ItemStore.Filter.Consumable""),(TagName=""ItemStore.Category.StartingLoadout"")))","Active: Item is Consumed, then Heals 15 health per tick, 14 ticks over 14s. Can carry up to 3 of this item.",
EquipmentItem_Item_Heartseeker,"(Id=000000000000000000000000000007A2,LegacyId=1954)",Heartseeker,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Jungle.STR""),(TagName=""ItemStore.Filter.Stat.PhysicalPower""),(TagName=""ItemStore.Filter.Stat.Penetration""),(TagName=""ItemStore.Filter.Stat.Mana""),(TagName=""ItemStore.Filter.Stat.ManaRegen""),(TagName=""ItemStore.Category.Offensive""),(TagName=""ItemStore.Filter.Role.Mid.STR""),(TagName=""ItemStore.Filter.Role.Carry.STR"")))",Passive: Your abilities deal bonus physical damage as a % of the target's max HP. The %HP damage is equal to 2.5% of your Strength.,"((StatTag=(TagName=""Character.Stat.PhysicalPower""),Value=40.000000),(StatTag=(TagName=""Character.Stat.MaxMana""),Value=150.000000),(StatTag=(TagName=""Character.Stat.ManaPerTime""),Value=2.000000),(StatTag=(TagName=""Character.Stat.PhysicalPenetrationPercent""),Value=10.000000))"
EquipmentItem_Item_HelmOfDarkness,"(Id=000000000000000000000000000000A5,LegacyId=165)",Helm of Darkness,"(TagName=""Equipment.Type.Item.Active"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Active""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Stat.PhysicalProtection""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Stat.MagicalProtection""),(TagName=""ItemStore.Category.Hybrid"")))",Active: You become Stealthed and pass through players and player-made walls for 6s. Cannot be activated while firing an ability. Cooldown: 90s.,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=50.000000),(StatTag=(TagName=""Character.Stat.PhysicalProtection""),Value=25.000000),(StatTag=(TagName=""Character.Stat.MagicalProtection""),Value=30.000000))"
EquipmentItem_Item_HelmOfRadiance,"(Id=000000000000000000000000000000A6,LegacyId=166)",Helm of Radiance,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Stat.PhysicalProtection""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3""),(TagName=""ItemStore.Filter.Role.Solo.INT""),(TagName=""ItemStore.Filter.Role.Mid.INT""),(TagName=""ItemStore.Filter.Role.Jungle.INT""),(TagName=""ItemStore.Category.Hybrid"")))",Passive: When you take Physical Damage you gain 5 Physical Protection for 6s. Stacks up to 5 times.,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=60.000000),(StatTag=(TagName=""Character.Stat.PhysicalProtection""),Value=25.000000))"
EquipmentItem_Item_Helskor,"(Id=00000000000000000000000000000000,LegacyId=-1)",Helskor,"(TagName=""Equipment.Type.Item.Passive"")","(GameplayTags=((TagName=""ItemStore.Category.Tier3""),(TagName=""ItemStore.Filter.Stat.MovementSpeed""),(TagName=""ItemStore.Filter.Stat.MagicalPower""),(TagName=""ItemStore.Filter.Passive""),(TagName=""ItemStore.ItemTier.Tier3"")))",,"((StatTag=(TagName=""Character.Stat.MagicalPower""),Value=55.000000),(StatTag=(TagName=""Character.Stat.MovementSpeed""),Value=10.000000))"
